dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,static_chunked,gpu,identity,0,0.015424099564552308,0.0,0.0,0.2810709993354976,0.1345490018138662,0.29649509890004994,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,persistent_chunked,gpu,identity,1,0.02231229990720749,0.0,0.0,0.2810709993354976,0.1345490018138662,0.30338329924270513,0.6912823702037949,0.9772953871889148,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,persistent_chunked,gpu,identity,4,0.028164300322532653,0.0,0.0,0.2810709993354976,0.1345490018138662,0.30923529965803026,0.5476471770261718,0.9588009493997963,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,static_chunked,gpu,bucket,0,0.015340100228786468,0.0,0.0,0.20953299826942384,0.1345490018138662,0.2248730984982103,1.005475800973465,1.3184996377074854,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,persistent_chunked,gpu,bucket,1,0.022196300327777863,0.0,0.0,0.20953299826942384,0.1345490018138662,0.2317292985972017,0.6948950652487617,1.2794890447384728,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,256,gpu,persistent_chunked,gpu,bucket,4,0.02814429998397827,0.0,0.0,0.20953299826942384,0.1345490018138662,0.23767729825340211,0.5480363545489778,1.2474691570414043,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,static_chunked,gpu,identity,0,0.015540200471878051,0.0,0.0,0.22771800286136568,0.1340080052614212,0.24325820333324372,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,persistent_chunked,gpu,identity,1,0.022168299555778502,0.0,0.0,0.22771800286136568,0.1340080052614212,0.24988630241714418,0.7010100361002773,0.9734755405967153,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,persistent_chunked,gpu,identity,4,0.02817229926586151,0.0,0.0,0.22771800286136568,0.1340080052614212,0.2558903021272272,0.551612785496329,0.9506347106984037,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,static_chunked,gpu,bucket,0,0.015396100282669068,0.0,0.0,0.2070379996439442,0.1340080052614212,0.22243409992661328,1.0093595252410243,1.0936192041305755,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,persistent_chunked,gpu,bucket,1,0.022140200436115264,0.0,0.0,0.2070379996439442,0.1340080052614212,0.22917820008005946,0.7018997193236226,1.0614369222215099,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,512,gpu,persistent_chunked,gpu,bucket,4,0.02824830114841461,0.0,0.0,0.2070379996439442,0.1340080052614212,0.23528630079235882,0.5501286746495273,1.0338817114045247,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,static_chunked,gpu,identity,0,0.015768200159072876,0.0,0.0,0.20952300110366195,0.13048099935986102,0.22529120126273483,1.0,1.0,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,persistent_chunked,gpu,identity,1,0.02242020070552826,0.0,0.0,0.20952300110366195,0.13048099935986102,0.2319432018091902,0.7033032561204875,0.9713205625576916,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,persistent_chunked,gpu,identity,4,0.028452301025390626,0.0,0.0,0.20952300110366195,0.13048099935986102,0.23797530212905257,0.5541977130426622,0.9466999274595344,3.814697265625e-06
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,static_chunked,gpu,bucket,0,0.015360100567340851,0.0,0.0,0.20336099260021,0.13048099935986102,0.21872109316755087,1.0265688098813455,1.0300387493498442,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,persistent_chunked,gpu,bucket,1,0.0221002995967865,0.0,0.0,0.20336099260021,0.13048099935986102,0.2254612921969965,0.7134835475879999,0.9992455869803449,0.0
fp16,32,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,946,29.5625,61.800000000000004,245,32,1024,gpu,persistent_chunked,gpu,bucket,4,0.028188300132751466,0.0,0.0,0.20336099260021,0.13048099935986102,0.2315492927329615,0.5593881179359267,0.9729729622735496,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,static_chunked,gpu,identity,0,0.017000199854373933,0.0,0.0,0.2511630009394139,0.13673299690708518,0.26816320079378786,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,persistent_chunked,gpu,identity,1,0.02451229989528656,0.0,0.0,0.2511630009394139,0.13673299690708518,0.2756753008347005,0.6935375271596966,0.9727501882897481,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,persistent_chunked,gpu,identity,4,0.028716298937797546,0.0,0.0,0.2511630009394139,0.13673299690708518,0.27987929987721144,0.5920052542703401,0.958138743777894,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,static_chunked,gpu,bucket,0,0.016416099667549134,0.0,0.0,0.2127599873347208,0.13673299690708518,0.22917608700226993,1.0355809357066363,1.1701185944026165,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,persistent_chunked,gpu,bucket,1,0.024132299423217773,0.0,0.0,0.2127599873347208,0.13673299690708518,0.23689228675793855,0.7044583508697053,1.1320047793189763,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,256,gpu,persistent_chunked,gpu,bucket,4,0.029072299599647522,0.0,0.0,0.2127599873347208,0.13673299690708518,0.2418322869343683,0.5847559391063804,1.108880886804687,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,static_chunked,gpu,identity,0,0.016972200572490694,0.0,0.0,0.22884999634698033,0.13447900710161775,0.24582219691947102,1.0,1.0,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,persistent_chunked,gpu,identity,1,0.0251242995262146,0.0,0.0,0.22884999634698033,0.13447900710161775,0.2539742958731949,0.6755293040023649,0.9679018739841527,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,persistent_chunked,gpu,identity,4,0.02899230122566223,0.0,0.0,0.22884999634698033,0.13447900710161775,0.25784229757264254,0.5854037056385137,0.9533819673252598,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,static_chunked,gpu,bucket,0,0.016540099680423737,0.0,0.0,0.2086120075546205,0.13447900710161775,0.22515210723504425,1.0261244430454295,1.0918050021306198,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,persistent_chunked,gpu,bucket,1,0.023364299535751344,0.0,0.0,0.2086120075546205,0.13447900710161775,0.23197630709037184,0.7264159812075832,1.0596866550845867,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,512,gpu,persistent_chunked,gpu,bucket,4,0.02908029854297638,0.0,0.0,0.2086120075546205,0.13447900710161775,0.2376923060975969,0.583632267303181,1.0342034243991725,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,static_chunked,gpu,identity,0,0.01713619977235794,0.0,0.0,0.2289300027769059,0.13471899728756398,0.24606620254926384,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,persistent_chunked,gpu,identity,1,0.02391220033168793,0.0,0.0,0.2289300027769059,0.13471899728756398,0.25284220310859384,0.7166299853070994,0.973200674270269,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,persistent_chunked,gpu,identity,4,0.02886840105056763,0.0,0.0,0.2289300027769059,0.13471899728756398,0.25779840382747354,0.5935971217228533,0.9544907916262304,1.52587890625e-05
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,static_chunked,gpu,bucket,0,0.016432200372219086,0.0,0.0,0.20862100063823164,0.13471899728756398,0.22505320101045073,1.0428426737863459,1.0933690409399568,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,persistent_chunked,gpu,bucket,1,0.023876300454139708,0.0,0.0,0.20862100063823164,0.13471899728756398,0.23249730109237135,0.7177074943110309,1.058361543954016,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,3008,23.5,42.09999999999998,204,32,1024,gpu,persistent_chunked,gpu,bucket,4,0.028908300399780273,0.0,0.0,0.20862100063823164,0.13471899728756398,0.2375293010380119,0.5927778366551147,1.0359404143991724,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,static_chunked,gpu,identity,0,0.017440199851989746,0.0,0.0,0.23768699611537158,0.1352399995084852,0.25512719596736133,1.0,1.0,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,persistent_chunked,gpu,identity,1,0.025320199131965638,0.0,0.0,0.23768699611537158,0.1352399995084852,0.26300719524733723,0.6887860463139984,0.9700388452393274,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,persistent_chunked,gpu,identity,4,0.029088300466537476,0.0,0.0,0.23768699611537158,0.1352399995084852,0.26677529658190907,0.5995606333911656,0.9563374091837196,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,static_chunked,gpu,bucket,0,0.01655620038509369,0.0,0.0,0.21145700884517282,0.1352399995084852,0.22801320923026652,1.0533938612927132,1.1189141051460438,9.5367431640625e-07
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,persistent_chunked,gpu,bucket,1,0.024548299610614777,0.0,0.0,0.21145700884517282,0.1352399995084852,0.2360053084557876,0.7104443129921935,1.0810231245927926,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,256,gpu,persistent_chunked,gpu,bucket,4,0.029040300846099855,0.0,0.0,0.21145700884517282,0.1352399995084852,0.24049730969127267,0.600551624599715,1.0608318084508683,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,static_chunked,gpu,identity,0,0.017384199798107146,0.0,0.0,0.21681700309272856,0.132385001052171,0.2342012028908357,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,persistent_chunked,gpu,identity,1,0.02413630038499832,0.0,0.0,0.21681700309272856,0.132385001052171,0.24095330347772687,0.7202512199803465,0.9719775554456538,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,persistent_chunked,gpu,identity,4,0.029200300574302673,0.0,0.0,0.21681700309272856,0.132385001052171,0.24601730366703123,0.5953431799056847,0.9519704484194011,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,static_chunked,gpu,bucket,0,0.016676099598407747,0.0,0.0,0.20464400586206466,0.132385001052171,0.2213201054604724,1.042461979524697,1.0582012077193044,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,persistent_chunked,gpu,bucket,1,0.023440299928188323,0.0,0.0,0.20464400586206466,0.132385001052171,0.228084305790253,0.7416372593936665,1.0268185795571916,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,512,gpu,persistent_chunked,gpu,bucket,4,0.02914830148220062,0.0,0.0,0.20464400586206466,0.132385001052171,0.2337923073442653,0.5964052419563036,1.0017489692078205,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,static_chunked,gpu,identity,0,0.017756099998950958,0.0,0.0,0.22704699949827045,0.14718300371896476,0.2448030994972214,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,persistent_chunked,gpu,identity,1,0.024420300126075746,0.0,0.0,0.22704699949827045,0.14718300371896476,0.2514672996243462,0.7271040858335388,0.973498740643097,9.5367431640625e-07
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,persistent_chunked,gpu,identity,4,0.029328298568725587,0.0,0.0,0.22704699949827045,0.14718300371896476,0.25637529806699605,0.6054255059270737,0.9548622716110872,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,static_chunked,gpu,bucket,0,0.01676419973373413,0.0,0.0,0.21996301074977964,0.14718300371896476,0.23672721048351378,1.059167767085288,1.0341147475071102,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,persistent_chunked,gpu,bucket,1,0.02430420070886612,0.0,0.0,0.21996301074977964,0.14718300371896476,0.24426721145864577,0.730577409709819,1.0021938598937432,3.814697265625e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,1,3618,28.265625,46.599999999999994,211,32,1024,gpu,persistent_chunked,gpu,bucket,4,0.029352301359176637,0.0,0.0,0.21996301074977964,0.14718300371896476,0.24931531210895627,0.6049304203331141,0.9819015824837789,1.9073486328125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,static_chunked,gpu,identity,0,0.017228099703788757,0.0,0.0,0.21258900233078748,0.13246500748209655,0.22981710203457623,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,persistent_chunked,gpu,identity,1,0.025192299485206605,0.0,0.0,0.21258900233078748,0.13246500748209655,0.23778130181599408,0.6838637224801739,0.9665061982561568,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,persistent_chunked,gpu,identity,4,0.028784298896789552,0.0,0.0,0.21258900233078748,0.13246500748209655,0.24137330122757703,0.5985242081303668,0.9521231257383138,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,static_chunked,gpu,bucket,0,0.01658419966697693,0.0,0.0,0.2058060053968802,0.13246500748209655,0.22239020506385715,1.0388261145995477,1.0333957917282666,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,persistent_chunked,gpu,bucket,1,0.024472199380397797,0.0,0.0,0.2058060053968802,0.13246500748209655,0.230278204777278,0.7039865700664585,0.9979976275082232,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,256,gpu,persistent_chunked,gpu,bucket,4,0.028664299845695497,0.0,0.0,0.2058060053968802,0.13246500748209655,0.2344703052425757,0.6010298453662001,0.9801544029075008,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,static_chunked,gpu,identity,0,0.017196199297904967,0.0,0.0,0.21255000319797546,0.13190400204621255,0.22974620249588043,1.0,1.0,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,persistent_chunked,gpu,identity,1,0.023808200657367707,0.0,0.0,0.21255000319797546,0.13190400204621255,0.23635820385534317,0.7222805093665663,0.9720255051374928,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,persistent_chunked,gpu,identity,4,0.02876029908657074,0.0,0.0,0.21255000319797546,0.13190400204621255,0.2413103022845462,0.5979144808662479,0.9520778861110135,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,static_chunked,gpu,bucket,0,0.016564099490642546,0.0,0.0,0.20397300249896944,0.13190400204621255,0.220537101989612,1.0381608313581736,1.0417576018873334,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,persistent_chunked,gpu,bucket,1,0.02337619960308075,0.0,0.0,0.20397300249896944,0.13190400204621255,0.22734920210205017,0.7356285277286339,1.0105432540412185,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,512,gpu,persistent_chunked,gpu,bucket,4,0.028700301051139833,0.0,0.0,0.20397300249896944,0.13190400204621255,0.23267330355010926,0.5991644222568885,0.9874196952999447,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,static_chunked,gpu,identity,0,0.017540200054645537,0.0,0.0,0.22704698494635522,0.14696299331262708,0.24458718500100077,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,persistent_chunked,gpu,identity,1,0.02425229996442795,0.0,0.0,0.22704698494635522,0.14696299331262708,0.2512992849107832,0.7232386239809263,0.9732904138101095,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,persistent_chunked,gpu,identity,4,0.029044300317764282,0.0,0.0,0.22704698494635522,0.14696299331262708,0.2560912852641195,0.6039119504599487,0.9550781267263585,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,static_chunked,gpu,bucket,0,0.016828200221061705,0.0,0.0,0.2189109945902601,0.14696299331262708,0.2357391948113218,1.0423099216927971,1.0375329617832987,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,persistent_chunked,gpu,bucket,1,0.024324299395084382,0.0,0.0,0.2189109945902601,0.14696299331262708,0.24323529398534446,0.7210978523883067,1.0055579558110417,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1024,gpu,persistent_chunked,gpu,bucket,4,0.029064300656318664,0.0,0.0,0.2189109945902601,0.14696299331262708,0.24797529524657874,0.6034963738524445,0.9863369040766382,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,static_chunked,gpu,identity,0,0.017452199757099152,0.0,0.0,0.21398298849817365,0.1336879940936342,0.23143518825527282,1.0,1.0,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,persistent_chunked,gpu,identity,1,0.025140199065208434,0.0,0.0,0.21398298849817365,0.1336879940936342,0.23912318756338208,0.6941949708445738,0.9678492103319278,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,persistent_chunked,gpu,identity,4,0.02894429862499237,0.0,0.0,0.21398298849817365,0.1336879940936342,0.24292728712316602,0.6029581156279876,0.9526932564719803,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,static_chunked,gpu,bucket,0,0.016616199910640717,0.0,0.0,0.2058569953078404,0.1336879940936342,0.22247319521848113,1.0503123368131286,1.0402834733775028,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,persistent_chunked,gpu,bucket,1,0.024404199421405794,0.0,0.0,0.2058569953078404,0.1336879940936342,0.2302611947292462,0.7151310090422882,1.0050985296389479,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,256,gpu,persistent_chunked,gpu,bucket,4,0.02916029989719391,0.0,0.0,0.2058569953078404,0.1336879940936342,0.2350172952050343,0.5984917788441049,0.9847581134544315,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,static_chunked,gpu,identity,0,0.017260199785232543,0.0,0.0,0.24870899505913258,0.13480900088325143,0.2659691948443651,1.0,1.0,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,persistent_chunked,gpu,identity,1,0.023832300305366518,0.0,0.0,0.24870899505913258,0.13480900088325143,0.2725412953644991,0.7242355779373055,0.9758858542469888,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,persistent_chunked,gpu,identity,4,0.028748300671577454,0.0,0.0,0.24870899505913258,0.13480900088325143,0.27745729573071004,0.6003902624511355,0.9585950664728785,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,static_chunked,gpu,bucket,0,0.016192199289798738,0.0,0.0,0.20836999465245754,0.13480900088325143,0.22456219394225627,1.0659577168190275,1.184389901858352,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,persistent_chunked,gpu,bucket,1,0.023048199713230133,0.0,0.0,0.20836999465245754,0.13480900088325143,0.23141819436568767,0.7488740986275314,1.1493011410506464,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,512,gpu,persistent_chunked,gpu,bucket,4,0.028828299045562743,0.0,0.0,0.20836999465245754,0.13480900088325143,0.23719829369802028,0.5987241827189674,1.1212947222249978,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,static_chunked,gpu,identity,0,0.017144200205802918,0.0,0.0,0.22911099949851632,0.1345189957646653,0.24625519970431925,1.0,1.0,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,persistent_chunked,gpu,identity,1,0.02490829974412918,0.0,0.0,0.22911099949851632,0.1345189957646653,0.2540192992426455,0.6882926728005094,0.9694350013503904,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,persistent_chunked,gpu,identity,4,0.02889629900455475,0.0,0.0,0.22911099949851632,0.1345189957646653,0.2580072985030711,0.5933008999907075,0.9544505180010947,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,static_chunked,gpu,bucket,0,0.01629610061645508,0.0,0.0,0.20798099285457283,0.1345189957646653,0.22427709347102792,1.0520430997149997,1.0979953230762305,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,persistent_chunked,gpu,bucket,1,0.02377229928970337,0.0,0.0,0.20798099285457283,0.1345189957646653,0.2317532921442762,0.7211839291131877,1.0625747639909038,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1024,gpu,persistent_chunked,gpu,bucket,4,0.028784298896789552,0.0,0.0,0.20798099285457283,0.1345189957646653,0.23676529175136238,0.5956094420529761,1.0400814996267385,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,256,gpu,static_chunked,gpu,identity,0,0.01740420013666153,0.0,0.0,0.2273370191687718,0.1328750076936558,0.24474121930543333,1.0,1.0,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,256,gpu,persistent_chunked,gpu,identity,1,0.02540830075740814,0.0,0.0,0.2273370191687718,0.1328750076936558,0.25274531992617993,0.6849808770303971,0.9683313597138637,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,256,gpu,persistent_chunked,gpu,identity,4,0.029064300656318664,0.0,0.0,0.2273370191687718,0.1328750076936558,0.25640131982509046,0.5988170967009938,0.954524023013566,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,256,gpu,static_chunked,gpu,bucket,0,0.016600100696086882,0.0,0.0,0.20765900262631476,0.1328750076936558,0.22425910332240165,1.04843943150081,1.0913323725975395,3.814697265625e-06
