dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,variant,order,ticket_batch_size,ms,speedup_vs_static_node,max_abs_diff
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,static_node,identity,0,0.06167470216751099,1.0,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,static_node,sorted,0,0.05862860083580017,1.051955893340214,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,static_chunked,identity,0,0.03164435029029846,1.9489956849080654,0.000152587890625
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_node,identity,1,0.10409715175628662,0.5924725232819479,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_chunked,identity,1,0.12397135496139526,0.49749155509929305,0.0001373291015625
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_node,identity,4,0.22119040489196778,0.27883082088318295,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_chunked,identity,4,0.11331319808959961,0.5442852483851285,0.00014495849609375
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,static_chunked,sorted,0,0.03023635149002075,2.0397534467035876,0.0001373291015625
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_node,sorted,1,0.10402115583419799,0.5929053726899159,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_chunked,sorted,1,0.1236653447151184,0.4987225993635313,0.0001373291015625
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_node,sorted,4,0.20009219646453857,0.30823142160089845,0.0
fp16,128,64,8,64,1024,0.8,1.3,0,7604,59.40625,100.29999999999997,1024,64,0,persistent_chunked,sorted,4,0.1110651969909668,0.5553017852435551,0.000152587890625
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,static_node,identity,0,0.06748675107955933,1.0,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,static_node,sorted,0,0.058492648601531985,1.153764664330686,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,static_chunked,identity,0,0.030764299631118774,2.1936709721580976,0.0001220703125
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_node,identity,1,0.13516550064086913,0.49928976521064866,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_chunked,identity,1,0.1180912971496582,0.5714794629957595,0.00018310546875
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_node,identity,4,0.24938275814056396,0.2706151442976687,0.0
fp16,128,64,8,64,1024,0.8,1.3,1,7045,55.0390625,64.0,1024,64,0,persistent_chunked,identity,4,0.10906319618225098,0.6187857447968518,0.00018310546875
