dtype,tasks,tile_tokens,dim,num_transforms,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,128,32,16,1,graph_lds_chunked(chunk=2),chunk2,0.016253949701786043,0.04691179990768433,0.01598594933748245,0.01920589953660965,0.028279900550842285,0.016061949729919433,1.011953715152586,1.0167647450048656,0.9952682959593995,0.0
fp16,32,128,32,32,1,graph_lds_chunked(chunk=2),chunk2,0.023885899782180788,0.08557760119438171,0.022927899658679963,0.023407900333404542,0.029887849092483522,0.022735899686813353,1.0505808044198235,1.0417831610292374,1.0084447932349898,0.0
fp16,32,128,64,8,1,graph_global,global,0.017611950635910034,0.04450779855251312,0.02031790018081665,0.028485849499702454,0.04412580132484436,0.01758590042591095,1.0014813122654045,1.0,1.0014813122654045,0.0
fp16,32,128,64,16,1,graph_global,global,0.024523900449275972,0.07794359922409058,0.025023901462554933,0.03004784882068634,0.046311798691749576,0.024421849846839906,1.0041786598098044,1.0,1.0041786598098044,0.0
fp16,32,128,64,32,1,graph_lds_chunked(chunk=2),chunk2,0.0403438001871109,0.15366724729537964,0.0382178008556366,0.03859984874725342,0.0502318024635315,0.03852384984493255,1.0472421720441771,1.0556285103767489,0.9920555969736183,0.0
fp16,32,128,128,8,1,graph_global,global,0.029969900846481323,0.08040364980697631,0.03446184992790222,0.04924775063991547,0.07780565023422241,0.02999185025691986,0.9992681541735334,1.0,0.9992681541735334,0.0
fp16,32,128,128,16,1,graph_global,global,0.04264979958534241,0.14608335494995117,0.05918775200843811,0.05169374942779541,0.0824396014213562,0.04255180060863495,1.0023030512294602,1.0,1.0023030512294602,0.0
fp16,32,128,128,32,1,graph_global,global,0.07202764749526977,0.2825447082519531,0.10944745540618897,0.09943349957466126,0.09590755105018615,0.072849702835083,0.9887157351667692,1.0,0.9887157351667692,0.0
fp16,32,256,32,8,1,graph_global,global,0.017679950594902037,0.044531801342964174,0.020225900411605834,0.02841784954071045,0.043773800134658813,0.017503899335861207,1.0100578308674424,1.0,1.0100578308674424,0.0
fp16,32,256,32,16,1,graph_global,global,0.024333900213241576,0.07758365273475647,0.02473189979791641,0.029625850915908813,0.04583179950714111,0.02419790029525757,1.0056203189667106,1.0,1.0056203189667106,0.0
fp16,32,256,32,32,1,graph_lds_chunked(chunk=2),chunk2,0.04028179943561554,0.15225930213928224,0.03799385130405426,0.038239800930023195,0.04923374950885773,0.03799785077571869,1.0601073116839632,1.0602189052447317,0.9998947447925928,0.0
fp16,32,256,64,8,1,graph_global,global,0.028455901145935058,0.07892159819602966,0.03332184851169586,0.0476637989282608,0.07665165066719055,0.028431850671768188,1.0008458990040614,1.0,1.0008458990040614,0.0
fp16,32,256,64,16,1,graph_global,global,0.041529801487922666,0.14378130435943604,0.05937569737434387,0.05130375027656555,0.08200960159301758,0.04144780039787292,1.0019784183783598,1.0,1.0019784183783598,0.0
fp16,32,256,64,32,1,graph_global,global,0.07089765071868896,0.2779726505279541,0.10892950296401978,0.09839555025100707,0.09585754871368408,0.07089765071868896,1.0,1.0,1.0,0.0
fp16,32,256,128,8,0,graph_global,global,0.05336574912071228,,,,,0.053395748138427734,0.9994381759079827,1.0,0.9994381759079827,0.0
fp16,32,256,128,16,0,graph_global,global,0.07964965105056762,,,,,0.07975165247917175,0.9987210117228509,1.0,0.9987210117228509,0.0
fp16,32,256,128,32,0,graph_global,global,0.14464930295944214,,,,,0.14574135541915895,0.9925069143444151,1.0,0.9925069143444151,0.0
fp16,128,64,32,8,1,graph_lds_chunked(chunk=4),chunk4,0.017275899648666382,0.021943899989128112,0.017173899710178374,0.017009900510311128,0.021839849650859833,0.016977949440479277,1.0175492458162658,1.015637900891543,1.0018819157133119,0.0
fp16,128,64,32,16,1,graph_lds_chunked(chunk=4),chunk4,0.026639899611473082,0.03488979935646057,0.023945850133895875,0.023431849479675294,0.024675850570201874,0.0240678995847702,1.106864332620467,1.1369098130551085,0.9735726791257934,0.0
fp16,128,64,32,32,1,graph_lds_chunked(chunk=4),chunk4,0.042659801244735715,0.06168569922447205,0.0390238493680954,0.03667980134487152,0.03815385103225708,0.036305850744247435,1.175011750729875,1.1630325051010753,1.0103000093086467,0.0
fp16,128,64,64,8,1,graph_lds_chunked(chunk=2),chunk4,0.024585850536823273,0.030629900097846986,0.023377899825572968,0.023333899676799774,0.030247849225997925,0.023855899274349213,1.0305983544816075,1.053653734582063,0.9781186367553658,0.0
fp16,128,64,64,16,1,graph_lds_chunked(chunk=4),chunk4,0.03965784907341004,0.05178380012512207,0.03690179884433746,0.0359638512134552,0.03873580098152161,0.03501780033111572,1.1325054314782679,1.1027141903693782,1.0270162852433324,0.0
fp16,128,64,64,32,1,graph_lds_chunked(chunk=4),chunk4,0.07438164949417114,0.10493350028991699,0.06683769822120667,0.059809702634811404,0.061771702766418454,0.060079699754714964,1.2380496207179161,1.243638510432559,0.995506017490003,0.0
fp16,128,64,128,8,1,graph_lds_chunked(chunk=4),chunk2,0.04355179965496063,0.051977747678756715,0.040243801474571225,0.04058785140514374,0.05142379999160766,0.041139799356460574,1.0586293646597786,1.0821989488860695,0.9782206550370878,0.0
fp16,128,64,128,16,1,graph_lds_chunked(chunk=4),chunk4,0.07222964763641357,0.09578555226325988,0.06781569719314576,0.0632337510585785,0.06857569813728333,0.06310970187187195,1.1445094097110033,1.142264161578861,1.0019656119903464,0.0
fp16,128,64,128,32,1,graph_lds_chunked(chunk=4),chunk4,0.13563139438629152,0.1817071557044983,0.1245453953742981,0.11397144794464112,0.11691750288009643,0.11653945446014405,1.1638238312903448,1.1900471287525556,0.9779644882722428,0.0
