dtype,tasks,tile_tokens,dim,num_transforms,pattern,seed,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
fp16,32,64,128,8,random,2,1,graph_global,global,0.018028199672698975,0.04442049860954285,0.02082819938659668,0.028744301199913024,0.044340398907661435,0.017780199646949768,1.0139481012965876,1.0,1.0139481012965876,0.0
fp16,32,64,128,8,contiguous,0,1,graph_global,global,0.017864200472831725,0.04438450038433075,0.021084199845790862,0.028852298855781555,0.04432049989700317,0.018020200729370116,0.9913430344710792,1.0,0.9913430344710792,0.0
fp16,32,64,128,8,contiguous,1,1,graph_global,global,0.018132199347019196,0.0444364994764328,0.02109619975090027,0.028768301010131836,0.044344499707221985,0.017912200093269347,1.0122820900059348,1.0,1.0122820900059348,0.0
fp16,32,64,128,8,contiguous,2,1,graph_global,global,0.018088200688362123,0.0444364994764328,0.02090030014514923,0.028952300548553467,0.04440850019454956,0.01790820062160492,1.0100512648121691,1.0,1.0100512648121691,0.0
fp16,32,64,128,8,page-cross,0,1,graph_global,global,0.01788419932126999,0.04429250061511993,0.021076199412345887,0.028776401281356813,0.044388499855995175,0.018116199970245363,0.9871937465165753,1.0,0.9871937465165753,0.0
fp16,32,64,128,8,page-cross,1,1,graph_global,global,0.017860199511051177,0.044272500276565555,0.02109220027923584,0.02875230014324188,0.04440850019454956,0.018060199916362762,0.9889259030222372,1.0,0.9889259030222372,0.0
fp16,32,64,128,8,page-cross,2,1,graph_global,global,0.018048200011253356,0.04450849890708923,0.02090020030736923,0.02899230122566223,0.044376501441001893,0.01787620037794113,1.0096217109718948,1.0,1.0096217109718948,0.0
fp16,32,64,128,8,tail-negative,0,1,graph_global,global,0.018536199629306794,0.04454050064086914,0.02130820006132126,0.028956300020217894,0.04468050003051758,0.018300199508666994,1.0128960408616328,1.0,1.0128960408616328,0.0
fp16,32,64,128,8,tail-negative,1,1,graph_global,global,0.018004199862480162,0.044448500871658324,0.020840199291706087,0.028880301117897033,0.04436450004577637,0.017812199890613556,1.0107791273983953,1.0,1.0107791273983953,0.0
fp16,32,64,128,8,tail-negative,2,1,graph_global,global,0.01801619976758957,0.04426450133323669,0.021032199263572693,0.028744301199913024,0.04455240070819855,0.017788200080394743,1.0128174681060684,1.0,1.0128174681060684,0.0
fp16,32,64,128,16,random,0,1,graph_global,global,0.02575629949569702,0.07901690006256104,0.026124298572540283,0.030760300159454346,0.047104498744010924,0.02557229995727539,1.0071952674858753,1.0,1.0071952674858753,0.0
fp16,32,64,128,16,random,1,1,graph_global,global,0.025780299305915834,0.0786529004573822,0.02626830041408539,0.030764299631118774,0.047000500559806827,0.025452300906181335,1.0128867877581489,1.0,1.0128867877581489,0.0
fp16,32,64,128,16,random,2,1,graph_global,chunk2,0.02648029923439026,0.07942879796028138,0.02566030025482178,0.030764299631118774,0.046840500831604,0.025556299090385436,1.0361554754362865,1.0319559386065404,1.0040694923810571,0.0
fp16,32,64,128,16,contiguous,0,1,graph_global,global,0.025320300459861757,0.07834889888763427,0.025472301244735717,0.030736300349235534,0.0467644989490509,0.02552430033683777,0.9920076211969034,1.0,0.9920076211969034,0.0
fp16,32,64,128,16,contiguous,1,1,graph_global,chunk2,0.025484299659729003,0.07852489948272705,0.02543630003929138,0.03062030076980591,0.04705249965190887,0.0251801997423172,1.0120769461927952,1.001887051983326,1.0101707015669055,0.0
fp16,32,64,128,16,contiguous,2,1,graph_global,global,0.025636300444602966,0.0797648012638092,0.025672298669815064,0.031008300185203553,0.04716460108757019,0.026116299629211425,0.9816207046395051,1.0,0.9816207046395051,0.0
fp16,32,64,128,16,page-cross,0,1,graph_global,chunk2,0.025932198762893675,0.07846890091896057,0.025368300080299378,0.03063639998435974,0.04655649960041046,0.025588300824165345,1.0134396551412885,1.0222284773047214,0.9914022917982034,0.0
fp16,32,64,128,16,page-cross,1,1,graph_global,chunk2,0.026012301445007324,0.0787409007549286,0.025728300213813782,0.03056429922580719,0.04702860116958618,0.026388299465179444,0.9857513357134564,1.0110384762628453,0.9749889434051421,0.0
fp16,32,64,128,16,page-cross,2,1,graph_global,global,0.025540301203727724,0.0785489022731781,0.025612300634384154,0.030812299251556395,0.04683260023593903,0.025332298874855042,1.0082109535301254,1.0,1.0082109535301254,0.0
