dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,capacity_scale,actual_work_size,work_capacity,capacity_actual_ratio,overflowed,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,metadata_build_event_ms,worklist_build_ms,worklist_build_event_ms,level2_compute_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,2x,546,1092,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017420099675655366,0.0,0.0,0.22262701531872153,0.16033800784498453,0.11220099776983261,0.062289007473737,0.033959999680519104,0.017420099675655366,0.2400471149943769,1.0057462380984925,1.1892465719364447,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,4x,546,2184,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01756809949874878,0.0,0.0,0.22194601478986442,0.16033800784498453,0.11220099776983261,0.06160800694487989,0.03376000002026558,0.01756809949874878,0.2395141142886132,0.9972734795439293,1.1918930517234578,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,8x,546,4368,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.019364100694656373,0.0,0.0,0.22244700812734663,0.16033800784498453,0.11220099776983261,0.0621090002823621,0.03440000116825104,0.019364100694656373,0.24181110882200302,0.9047773502296416,1.1805711077584709,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,max,546,8192,15.003663003663004,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.022040100395679475,0.0,0.0,0.24631302221678197,0.16033800784498453,0.11220099776983261,0.08597501437179744,0.03460000082850456,0.022040100395679475,0.26835312261246147,0.7949237708338952,1.063804310645423,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,exact,546,546,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.03910030126571655,0.0,0.0,0.2679550088942051,0.16033800784498453,0.11220099776983261,0.10761700104922056,0.0727199986577034,0.03910030126571655,0.30705531015992166,0.44808349677481907,0.9297191716424446,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,exact,546,546,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.016576099395751952,0.0,0.0,0.2581160224508494,0.16033800784498453,0.11220099776983261,0.09777801460586488,0.06920000165700912,0.016576099395751952,0.27469212184660136,1.0569555175677308,1.0392551729958843,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1x,546,546,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01679220050573349,0.0,0.0,0.22182700922712684,0.16033800784498453,0.11220099776983261,0.061489001382142305,0.03320100158452988,0.01679220050573349,0.23861920973286033,1.043353413396243,1.1963630628476738,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,1.25x,546,683,1.250915750915751,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016776099801063538,0.0,0.0,0.22516300668939948,0.16033800784498453,0.11220099776983261,0.06482499884441495,0.03691999986767769,0.016776099801063538,0.24193910649046302,1.0443547620633757,1.1799465276670738,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,2x,546,1092,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016912099719047547,0.0,0.0,0.22321901633404195,0.16033800784498453,0.11220099776983261,0.06288100848905742,0.035360999405384064,0.016912099719047547,0.2401311160530895,1.0359565049370378,1.188830557665762,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,4x,546,2184,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017608100175857545,0.0,0.0,0.22359000286087394,0.16033800784498453,0.11220099776983261,0.0632519950158894,0.035999998450279236,0.017608100175857545,0.24119810303673148,0.995007953221046,1.183571533175872,0.0
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,8x,546,4368,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.019216200709342955,0.0,0.0,0.22292902576737106,0.16033800784498453,0.11220099776983261,0.06259101792238653,0.035360001027584076,0.019216200709342955,0.24214522647671402,0.9117410866536588,1.1789421280941463,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,max,546,8192,15.003663003663004,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.021928100287914275,0.0,0.0,0.22361002629622817,0.16033800784498453,0.11220099776983261,0.06327201845124364,0.03604000061750412,0.021928100287914275,0.24553812658414245,0.7989839286601337,1.1626512451721747,7.62939453125e-06
fp16,128,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,3549,27.7265625,50.499999999999986,211,32,exact,546,546,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.03932430148124695,0.0,0.0,0.2581160224508494,0.16033800784498453,0.11220099776983261,0.09777801460586488,0.06920000165700912,0.03932430148124695,0.29744032393209635,0.4455311106910881,0.959773055772587,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,exact,519,519,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.017392100393772127,0.0,0.0,0.2657719887793064,0.15820498811081052,0.11316099762916565,0.1075670006684959,0.07334999740123749,0.017392100393772127,0.28316408917307856,1.0,1.0,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1x,519,519,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017276099324226378,0.0,0.0,0.23278800654225051,0.15820498811081052,0.11316099762916565,0.07458301843144,0.04548100009560585,0.017276099324226378,0.25006410586647687,1.0067145405550593,1.1323659914801032,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1.25x,519,649,1.2504816955684008,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017492200434207916,0.0,0.0,0.2346620021853596,0.15820498811081052,0.11316099762916565,0.07645701407454908,0.04715999960899353,0.017492200434207916,0.2521542026195675,0.9942774472078406,1.1229798521355465,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,2x,519,1038,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017440100014209748,0.0,0.0,0.22325999452732503,0.15820498811081052,0.11316099762916565,0.06505500641651452,0.036639999598264694,0.017440100014209748,0.2407000945415348,0.9972477439694433,1.1764186869657263,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,4x,519,2076,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017452199757099152,0.0,0.0,0.22174700279720128,0.15820498811081052,0.11316099762916565,0.06354201468639076,0.035440001636743546,0.017452199757099152,0.23919920255430044,0.9965563445202615,1.183800305976345,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,8x,519,4152,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.019252100586891176,0.0,0.0,0.22146597621031106,0.15820498811081052,0.11316099762916565,0.06326098809950054,0.035999998450279236,0.019252100586891176,0.24071807679720222,0.9033871558729789,1.1763308054826138,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,max,519,8192,15.784200385356455,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.022144199907779695,0.0,0.0,0.22116597392596304,0.15820498811081052,0.11316099762916565,0.06296098581515253,0.03531999886035919,0.022144199907779695,0.24331017383374273,0.7854020676385756,1.1637988034424265,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,exact,519,519,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.03823220133781433,0.0,0.0,0.2657719887793064,0.15820498811081052,0.11316099762916565,0.1075670006684959,0.07334999740123749,0.03823220133781433,0.30400419011712077,0.45490711455764693,0.9314479812399515,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,exact,519,519,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.016360199451446532,0.0,0.0,0.25679401005618274,0.15820498811081052,0.11316099762916565,0.09858902194537222,0.07126999646425247,0.016360199451446532,0.27315420950762925,1.0630738607672876,1.0366455259228569,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1x,519,519,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.016376100480556488,0.0,0.0,0.21899197599850595,0.15820498811081052,0.11316099762916565,0.06078698788769543,0.03332100063562393,0.016376100480556488,0.23536807647906244,1.0620416267243808,1.2030692242083556,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,1.25x,519,649,1.2504816955684008,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01642809957265854,0.0,0.0,0.21944200852885842,0.15820498811081052,0.11316099762916565,0.061237020418047905,0.034279998391866684,0.01642809957265854,0.23587010810151696,1.058679996237543,1.200508582678084,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,2x,519,1038,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01674409955739975,0.0,0.0,0.21997399744577706,0.15820498811081052,0.11316099762916565,0.06176900933496654,0.03384099900722504,0.01674409955739975,0.2367180970031768,1.0387002498492672,1.1962080329214477,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,4x,519,2076,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017368100583553314,0.0,0.0,0.21908196504227817,0.15820498811081052,0.11316099762916565,0.06087697693146765,0.03384000062942505,0.017368100583553314,0.23645006562583148,1.001381832751564,1.1975640117654665,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,8x,519,4152,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.019276200234889983,0.0,0.0,0.21838097018189728,0.15820498811081052,0.11316099762916565,0.060175982071086764,0.03356099873781204,0.019276200234889983,0.23765717041678727,0.9022577158278513,1.1914813623190257,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,max,519,8192,15.784200385356455,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.022136199474334716,0.0,0.0,0.22064498625695705,0.15820498811081052,0.11316099762916565,0.062439998146146536,0.03539999946951866,0.022136199474334716,0.24278118573129176,0.7856859265266822,1.1663345671541545,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,0,2802,21.890625,43.39999999999998,236,32,exact,519,519,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.03760029971599579,0.0,0.0,0.25679401005618274,0.15820498811081052,0.11316099762916565,0.09858902194537222,0.07126999646425247,0.03760029971599579,0.2943943097721785,0.4625521744544297,0.9618531329366026,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,exact,567,567,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.017900100350379942,0.0,0.0,0.2717619645409286,0.15962697216309607,0.11287099868059158,0.11213499237783253,0.07328099757432938,0.017900100350379942,0.2896620648913085,1.0,1.0,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,1x,567,567,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017724199593067168,0.0,0.0,0.2214959531556815,0.15962697216309607,0.11287099868059158,0.06186898099258542,0.033319998532533646,0.017724199593067168,0.23922015274874867,1.009924327267313,1.2108597940556398,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,1.25x,567,709,1.2504409171075839,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017660099267959594,0.0,0.0,0.22236796212382615,0.15962697216309607,0.11287099868059158,0.06274098996073008,0.034040000289678574,0.017660099267959594,0.24002806139178573,1.0135900188769482,1.2067841701996156,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,2x,567,1134,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017708200216293334,0.0,0.0,0.22570398868992925,0.15962697216309607,0.11287099868059158,0.06607701652683318,0.03359999880194664,0.017708200216293334,0.24341218890622257,1.0108367949166308,1.1900064092636884,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,4x,567,2268,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01770009994506836,0.0,0.0,0.22205797722563148,0.15962697216309607,0.11287099868059158,0.062431005062535405,0.03415999934077263,0.01770009994506836,0.23975807717069983,1.0112993941238906,1.2081430928605534,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,8x,567,4536,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.019504199922084808,0.0,0.0,0.2214159758295864,0.15962697216309607,0.11287099868059158,0.061789003666490316,0.03400000184774399,0.019504199922084808,0.24092017575167118,0.9177561972235259,1.2023155137902528,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,max,567,8192,14.447971781305114,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.021884199976921082,0.0,0.0,0.22283795988187194,0.15962697216309607,0.11287099868059158,0.06321098771877587,0.03491999953985214,0.021884199976921082,0.24472215985879303,0.8179462977516774,1.1836364351248216,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,exact,567,567,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.040976300835609436,0.0,0.0,0.2717619645409286,0.15962697216309607,0.11287099868059158,0.11213499237783253,0.07328099757432938,0.040976300835609436,0.31273826537653804,0.43684031953475666,0.9262124177306998,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,exact,567,567,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.01684810072183609,0.0,0.0,0.2572549565229565,0.15962697216309607,0.11287099868059158,0.09762798435986042,0.07044100016355515,0.01684810072183609,0.27410305724479256,1.0624402504420218,1.0567633495332405,1.9073486328125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,1x,567,567,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017056100070476532,0.0,0.0,0.2204839838668704,0.15962697216309607,0.11287099868059158,0.06085701170377433,0.033160001039505005,0.017056100070476532,0.23754008393734694,1.0494837786138662,1.219423939278009,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,1.25x,567,709,1.2504409171075839,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01700810045003891,0.0,0.0,0.22327995975501835,0.15962697216309607,0.11287099868059158,0.06365298759192228,0.03600100055336952,0.01700810045003891,0.24028806020505727,1.0524455922024492,1.2054783939081968,1.52587890625e-05
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,2x,567,1134,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017184199392795564,0.0,0.0,0.22217698278836906,0.15962697216309607,0.11287099868059158,0.06255001062527299,0.035360001027584076,0.017184199392795564,0.23936118218116462,1.0416604196227215,1.2101463664733776,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,4x,567,2268,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.01785210072994232,0.0,0.0,0.22775796242058277,0.15962697216309607,0.11287099868059158,0.0681309902574867,0.03672099858522415,0.01785210072994232,0.24561006315052508,1.0026887379341924,1.1793574789880887,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,8x,567,4536,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.019728200137615205,0.0,0.0,0.22302896832115948,0.15962697216309607,0.11287099868059158,0.06340199615806341,0.035280000418424606,0.019728200137615205,0.24275716845877468,0.9073357034862153,1.1932173485558648,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,max,567,8192,14.447971781305114,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.022148199379444122,0.0,0.0,0.22311898646876216,0.15962697216309607,0.11287099868059158,0.06349201430566609,0.036079999059438705,0.022148199379444122,0.24526718584820628,0.8081966413483316,1.181006190818277,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,1,3521,27.5078125,48.89999999999999,245,32,exact,567,567,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.04010829925537109,0.0,0.0,0.2572549565229565,0.15962697216309607,0.11287099868059158,0.09762798435986042,0.07044100016355515,0.04010829925537109,0.29736325577832756,0.44629417558718487,0.9741017400860046,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,exact,550,550,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.017512099444866182,0.0,0.0,0.2656010037753731,0.1570919994264841,0.11188100278377533,0.108509004348889,0.07430099695920944,0.017512099444866182,0.2831131032202393,1.0,1.0,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,1x,550,550,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.01751610040664673,0.0,0.0,0.21948199719190598,0.1570919994264841,0.11188100278377533,0.06238999776542187,0.033720001578330994,0.01751610040664673,0.2369980975985527,0.9997715837607879,1.1945796446847436,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,1.25x,550,688,1.250909090909091,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017484100162982942,0.0,0.0,0.219370995182544,0.1570919994264841,0.11188100278377533,0.062278995756059885,0.03392000123858452,0.017484100162982942,0.23685509534552693,1.0016014139488012,1.1953008771343114,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,2x,550,1100,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017424200475215913,0.0,0.0,0.21878001280128956,0.1570919994264841,0.11188100278377533,0.06168801337480545,0.03336000069975853,0.017424200475215913,0.23620421327650548,1.0050446486640978,1.1985946367892317,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,4x,550,2200,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.017652100324630736,0.0,0.0,0.21910099894739687,0.1570919994264841,0.11188100278377533,0.062008999520912766,0.033959999680519104,0.017652100324630736,0.23675309927202762,0.992068882615107,1.1958158270821384,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,8x,550,4400,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.019776199758052827,0.0,0.0,0.21906098118051887,0.1570919994264841,0.11188100278377533,0.06196898175403476,0.03415999934077263,0.019776199758052827,0.2388371809385717,0.8855138833099262,1.1853811961256369,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,max,550,8192,14.894545454545455,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.022304199635982513,0.0,0.0,0.2201430033892393,0.1570919994264841,0.11188100278377533,0.0630510039627552,0.03471999987959862,0.022304199635982513,0.24244720302522182,0.7851480766256494,1.1677309520901629,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,exact,550,550,1.0,0,48,gpu,persistent_chunked,gpu,identity,1,0.039520299434661864,0.0,0.0,0.2656010037753731,0.1570919994264841,0.11188100278377533,0.108509004348889,0.07430099695920944,0.039520299434661864,0.30512130321003494,0.44311656782405184,0.9278706542012704,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,exact,550,550,1.0,0,48,gpu,static_chunked,gpu,bucket,0,0.016908100247383116,0.0,0.0,0.2425459970254451,0.1570919994264841,0.11188100278377533,0.085453997598961,0.058750998228788376,0.016908100247383116,0.2594540972728282,1.0357224755381107,1.0911876366420705,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,1x,550,550,1.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017024099826812744,0.0,0.0,0.21994198323227465,0.1570919994264841,0.11188100278377533,0.06284998380579054,0.03452000021934509,0.017024099826812744,0.2369660830590874,1.0286652230084345,1.194741034520308,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,1.25x,550,688,1.250909090909091,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017020100355148317,0.0,0.0,0.23582400172017515,0.1570919994264841,0.11188100278377533,0.07873200229369104,0.04785099998116493,0.017020100355148317,0.2528441020753235,1.0289069441102938,1.1197140882325132,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,2x,550,1100,2.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017152099311351775,0.0,0.0,0.2207240031566471,0.1570919994264841,0.11188100278377533,0.06363200373016298,0.03579999879002571,0.017152099311351775,0.23787610246799887,1.0209886922282538,1.1901704302487726,3.814697265625e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,4x,550,2200,4.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.017844100296497346,0.0,0.0,0.21962201572023332,0.1570919994264841,0.11188100278377533,0.06253001629374921,0.03519999980926514,0.017844100296497346,0.23746611601673068,0.9813943630603593,1.1922252655207979,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,8x,550,4400,8.0,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.019780200719833375,0.0,0.0,0.22004300262778997,0.1570919994264841,0.11188100278377533,0.06295100320130587,0.03587999939918518,0.019780200719833375,0.23982320334762336,0.8853347694953877,1.1805075541830174,0.0
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,max,550,8192,14.894545454545455,0,48,gpu,static_chunked_fixed,fixed,bucket,0,0.0224481001496315,0.0,0.0,0.21990301320329309,0.1570919994264841,0.11188100278377533,0.06281101377680898,0.035760000348091125,0.0224481001496315,0.24235111335292459,0.7801149909407212,1.168193945154091,7.62939453125e-06
fp16,128,64,8,32,256,0.95,0.6,0.5,0.5,1.3,2,3447,26.9296875,54.499999999999986,245,32,exact,550,550,1.0,0,48,gpu,persistent_chunked,gpu,bucket,1,0.03972429931163788,0.0,0.0,0.2425459970254451,0.1570919994264841,0.11188100278377533,0.085453997598961,0.058750998228788376,0.03972429931163788,0.282270296337083,0.4408409902332935,1.0029858149939723,0.0
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,exact,1060,1060,1.0,0,48,gpu,static_chunked,gpu,identity,0,0.02030410021543503,0.0,0.0,0.34087500534951687,0.1601779949851334,0.11221099644899368,0.18069701036438346,0.1331000030040741,0.02030410021543503,0.3611791055649519,1.0,1.0,3.814697265625e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,1x,1060,1060,1.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.020236100256443023,0.0,0.0,0.2336599864065647,0.1601779949851334,0.11221099644899368,0.0734819914214313,0.04364100098609924,0.020236100256443023,0.2538960866630077,1.0033603292200708,1.4225469573477092,7.62939453125e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,1.25x,1060,1325,1.25,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.02027609944343567,0.0,0.0,0.2319759805686772,0.1601779949851334,0.11221099644899368,0.07179798558354378,0.0430000014603138,0.02027609944343567,0.25225208001211286,1.0013809742883475,1.431818146148125,3.814697265625e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,2x,1060,2120,2.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.02027219980955124,0.0,0.0,0.23267700453288853,0.1601779949851334,0.11221099644899368,0.07249900954775512,0.04368000105023384,0.02027219980955124,0.2529492043424398,1.001573603564659,1.4278720761500863,7.62939453125e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,4x,1060,4240,4.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.022852200269699096,0.0,0.0,0.23194600362330675,0.1601779949851334,0.11221099644899368,0.07176800863817334,0.04315999895334244,0.022852200269699096,0.25479820389300584,0.8884965113121854,1.41751040645725,7.62939453125e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,8x,1060,8480,8.0,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.024692200124263763,0.0,0.0,0.22914999863132834,0.1601779949851334,0.11221099644899368,0.06897200364619493,0.04131999984383583,0.024692200124263763,0.2538421987555921,0.8222880145655076,1.4228489484236915,7.62939453125e-06
fp16,256,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,6669,26.05078125,46.0,211,32,max,1060,16384,15.456603773584906,0,48,gpu,static_chunked_fixed,fixed,identity,0,0.030048200488090517,0.0,0.0,0.23033301113173366,0.1601779949851334,0.11221099644899368,0.07015501614660025,0.04244000092148781,0.030048200488090517,0.2603812116198242,0.675717676453952,1.3871166176624914,7.62939453125e-06
