dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,128,64,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.014778200536966324,0.016922199726104738,0.014300150424242021,0.013676099479198456,0.0169001504778862,0.013658099621534348,1.0820100121151512,1.080585919943342,1.0013178888837309,0.0
bf16,128,64,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.02174220010638237,0.02640630006790161,0.019784200191497802,0.019520200043916705,0.01907819956541061,0.019026199728250502,1.142750544876237,1.1396358462358094,1.0027330648212895,0.0
bf16,128,64,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03550439924001694,0.04592650085687637,0.03432234972715378,0.028412400186061858,0.029982300102710725,0.028500299155712127,1.2457553180771097,1.2496092905742675,0.9969158579995939,0.0
bf16,128,64,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.020488199591636655,0.022770199924707413,0.0193401999771595,0.018136199563741684,0.02282024994492531,0.01816219985485077,1.128068172103318,1.129685385277583,0.998568439323602,0.0
bf16,128,64,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.032380349934101105,0.037270449101924896,0.028920350968837737,0.027424299716949464,0.026656299829483032,0.026704248785972596,1.2125542341078732,1.2147353586669603,0.9982044446607031,0.0
bf16,128,64,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.05725060105323791,0.06692879796028137,0.05248455107212067,0.04293449968099594,0.04360844939947128,0.04313039928674698,1.3273839797451112,1.3334405077178224,0.9954579691124901,0.0
bf16,128,64,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.0322843998670578,0.03444039970636368,0.029828299582004548,0.027280300855636597,0.0342863991856575,0.027168300747871396,1.1883113399938068,1.183432691519869,1.0041224553866872,0.0
bf16,128,64,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.056226599216461184,0.058228600025177005,0.050232550501823424,0.04332644939422607,0.042156501114368444,0.04243649989366531,1.3249584522133124,1.3337586784994628,0.993401935126637,0.0
bf16,128,64,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10114914774894715,0.10806519985198976,0.0879549503326416,0.0765348494052887,0.07125675082206726,0.0710887998342514,1.422856314704758,1.419502665810895,1.0023625520223642,0.0
bf16,128,128,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.0202222004532814,0.022682250291109082,0.019234199821949006,0.01802619993686676,0.022742250561714174,0.018000199645757674,1.1234431201460264,1.12182270939553,1.0014444445962138,0.0
bf16,128,128,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.031866350769996644,0.03714440017938614,0.028428299725055693,0.027038300037384035,0.026536299288272856,0.026556301116943362,1.1999544149492032,1.2008588847985782,0.9992468142087098,0.0
bf16,128,128,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.055930602550506595,0.06605870127677918,0.051462498307228086,0.04215444922447205,0.043504500389099116,0.04241044968366623,1.318792961821564,1.3268018816395075,0.9939637409859208,0.0
bf16,128,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03196835070848465,0.03419834971427917,0.02963630110025406,0.02713029980659485,0.034082350134849546,0.026992300152778627,1.1843507417871457,1.178326481328222,1.0051125562858716,0.0
bf16,128,128,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.055520647764205934,0.05793070197105407,0.04960455000400543,0.043074500560760495,0.04203045070171356,0.042392449080944056,1.3096824780798797,1.3209624650049823,0.9914607816467669,0.0
bf16,128,128,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10180115103721618,0.10811920166015625,0.08866895139217376,0.07622680068016052,0.07008475065231323,0.07139075100421904,1.4259711461951134,1.4525435289375053,0.9817063088210316,0.0
