dtype,tasks,tile_tokens,dim,num_transforms,samples,patterns,seeds,lds_fits,policy,best_variant,global_ms,lds_ms,chunk2_ms,chunk4_ms,chunk8_ms,auto_ms,auto_speedup_vs_global,best_speedup_vs_global,auto_vs_best,max_abs_diff_auto
bf16,128,128,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.0319363996386528,0.03404045104980469,0.02952440083026886,0.027124349772930146,0.034012450277805334,0.026908400654792785,1.1868561066993202,1.1774070127397132,1.0080253420077903,0.0
bf16,128,128,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.05604069828987122,0.0588146984577179,0.05025265216827393,0.04367859959602356,0.042568549513816833,0.04255049973726273,1.3170397207061406,1.3164812738494087,1.0004241965820744,0.0
bf16,128,128,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10149329900741577,0.10869529843330383,0.08844709992408753,0.07630495131015777,0.07075490057468414,0.07096289992332458,1.4302304319169494,1.434434903915754,0.9970689001032205,0.0
bf16,128,128,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.055056697130203246,0.05678269863128663,0.07957299947738647,0.06490879952907563,0.05658474862575531,0.0549386978149414,1.0021478360418974,1.0,1.0021478360418974,0.0
bf16,128,128,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.09807724952697754,0.10133929848670958,0.1533900022506714,0.12269355058670044,0.10808539986610413,0.09790325164794922,1.0017772431058163,1.0,1.0017772431058163,0.0
bf16,128,128,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.18142029643058777,0.19447049498558044,0.2846016526222229,0.22972689867019652,0.20083855390548705,0.18997039794921874,0.9549924535036426,1.0,0.9549924535036426,0.0
bf16,128,256,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.031372399628162385,0.03387845009565353,0.029228401184082032,0.02683840095996857,0.03383844941854477,0.02670234888792038,1.1748928815155526,1.1689369897616704,1.0050951349867852,0.0
bf16,128,256,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.053812697529792786,0.057814750075340274,0.04862660020589829,0.04262650012969971,0.04188850075006485,0.04220255017280579,1.2751053504929726,1.2846651602757464,0.9925585202445112,0.0
bf16,128,256,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.10053929686546326,0.10821934938430786,0.08686510026454924,0.07488895058631898,0.07022089958190919,0.07025290131568909,1.4311052637339337,1.4317574605860632,0.9995444781186175,0.0
bf16,128,256,64,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.05481870174407959,0.056220701336860655,0.07849299907684326,0.06407285034656524,0.05636469721794128,0.05451669991016388,1.0055396206009053,1.0,1.0055396206009053,0.0
bf16,128,256,64,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.0975171983242035,0.10087729692459106,0.15056200027465821,0.12172350287437439,0.1076233983039856,0.09761520028114318,0.9989960379463708,1.0,0.9989960379463708,0.0
bf16,128,256,64,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_global,global,0.17962629795074464,0.19395450353622434,0.2778315544128418,0.22716690301895143,0.19913455247879028,0.1922604501247406,0.9342862655018295,1.0,0.9342862655018295,0.0
bf16,128,256,128,8,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.1031699001789093,,,,,0.10355330109596253,0.9962975500250066,1.0,0.9962975500250066,0.0
bf16,128,256,128,16,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.19077445268630983,,,,,0.18999249935150148,1.0041157063435524,1.0,1.0041157063435524,0.0
bf16,128,256,128,32,12,contiguous;page-cross;random;tail-negative,0;1;2,0,graph_global,global,0.3780508041381836,,,,,0.37852489948272705,0.9987475187360426,1.0,0.9987475187360426,0.0
bf16,256,64,32,8,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds,lds,0.021658249944448472,0.019056249409914017,0.019822299480438232,0.019390200078487393,0.019138249754905703,0.018906250596046448,1.1455602915248306,1.136543161173193,1.0079338213098126,0.0
bf16,256,64,32,16,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=4),chunk4,0.03516244888305664,0.029934400320053102,0.032334399223327634,0.02832235097885132,0.029602399468421935,0.028048400580883027,1.2536347226523263,1.2415088319932521,1.0097670595219255,0.0
bf16,256,64,32,32,12,contiguous;page-cross;random;tail-negative,0;1;2,1,graph_lds_chunked(chunk=8),chunk8,0.06340680122375489,0.05208464860916138,0.05582869946956635,0.049834650754928586,0.04590660035610199,0.04633059948682785,1.3685728638538757,1.3812131748354732,0.9908483996446795,0.0
