dtype,tasks,dim,num_transforms,mean_neighbors_target,max_neighbors,skew,filter_ratio,transform_active_ratio,early_exit_ratio,pareto_alpha,seed,total_edges,mean_count,p90_count,max_count,chunk_tokens,persistent_blocks,metadata_builder,variant,worklist_builder,order,ticket_batch_size,gpu_kernel_ms,cpu_preprocess_ms,h2d_metadata_ms,gpu_preprocess_ms,gpu_metadata_ms,end_to_end_ms,speedup_vs_static_node,end_to_end_speedup_vs_static_node,max_abs_diff
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,256,cpu,static_chunked,gpu,sorted,0,0.015488199889659882,0.2729350089794025,0.4849230026593432,0.08130600326694548,0.0,0.854652214795351,0.9971591179680881,1.6649031877136902,1.9073486328125e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,256,cpu,persistent_chunked,cpu,sorted,1,0.02201229929924011,0.7790290110278875,0.636665994534269,0.0,0.0,1.4377073048613966,0.7016168338861283,0.9897099305178271,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,256,cpu,persistent_chunked,gpu,sorted,1,0.022240300476551057,0.2729350089794025,0.4849230026593432,0.08130600326694548,0.0,0.8614043153822422,0.694424059475734,1.6518528772031256,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,256,cpu,persistent_chunked,cpu,sorted,4,0.028448399901390076,0.7790290110278875,0.636665994534269,0.0,0.0,1.4441434054635465,0.5428846541253814,0.9852990993942277,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,2,1022,31.9375,33.0,248,32,256,cpu,persistent_chunked,gpu,sorted,4,0.028396400809288024,0.2729350089794025,0.4849230026593432,0.08130600326694548,0.0,0.8675604157149792,0.5438787769129927,1.6401315355388655,3.814697265625e-06
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,static_chunked,gpu,identity,0,0.015244099497795104,0.0,0.0,0.23705701460130513,0.1427950046490878,0.2523011140991002,1.0,1.0,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,persistent_chunked,gpu,identity,1,0.024580200016498566,0.0,0.0,0.23705701460130513,0.1427950046490878,0.2616372146178037,0.6201780086233252,0.9643166185959381,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,persistent_chunked,gpu,identity,4,0.026272299885749816,0.0,0.0,0.23705701460130513,0.1427950046490878,0.26332931448705493,0.5802346792662623,0.9581201188730666,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,static_chunked,gpu,bucket,0,0.015300199389457703,0.0,0.0,0.21806999575346708,0.1427950046490878,0.23337019514292479,0.9963333881974602,1.081119694589026,0.0
fp16,32,64,8,32,256,0.8,0.6,0.5,0.5,1.3,0,690,21.5625,36.80000000000001,77,32,48,gpu,persistent_chunked,gpu,bucket,1,0.02409619987010956,0.0,0.0,0.21806999575346708,0.1427950046490878,0.24216619562357664,0.6326350038582159,1.0418510868101398,0.0
